EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105113 105118 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
105113,19080725,  123,    0
105113,19080726,  105,    0
105113,19080727,  121,    0
105113,19080728,   96,    0
105113,19080729,   61,    0
105113,19080730,  104,    0
105113,19080731,   92,    0
105113,19080801,  120,    0
105113,19080802,  119,    0
105113,19080803,  124,    0
105113,19080804,  128,    0
105113,19080805,   84,    0
105113,19080806,   23,    0
105113,19080807,   65,    0
105113,19080808,   56,    0
105113,19080809,  116,    0
105113,19080810,  116,    0
105113,19080811,  111,    0
105113,19080812,  119,    0
105113,19080813,   58,    0
105113,19080814,  120,    0
105113,19080815,   48,    0
105113,19080816,   46,    0
105113,19080817,  110,    0
105113,19080818,   44,    0
105113,19080819,  104,    0
105113,19080820,  118,    0
105113,19080821,   83,    0
105113,19080822,   28,    0
105113,19080823,   56,    0
105113,19080824,  121,    0
105113,19080825,   49,    0
105113,19080826,  101,    0
105113,19080827,  114,    0
105113,19080828,   56,    0
105113,19080829,   67,    0
105113,19080830,    0,    0
105113,19080831,  108,    0
105113,19080901,   24,    0
105113,19080902,   53,    0
105113,19080903,  104,    0
105113,19080904,   40,    0
105113,19080905,   77,    0
105113,19080906,  107,    0
105113,19080907,  106,    0
105113,19080908,   91,    0
105113,19080909,   82,    0
105113,19080910,    0,    0
105113,19080911,   33,    0
105113,19080912,   46,    0
105113,19080913,  103,    0
105113,19080914,  100,    0
105113,19080915,   73,    0
105113,19080916,   69,    0
105113,19080917,   96,    0
105113,19080918,  101,    0
105113,19080919,   95,    0
105113,19080920,   89,    0
105113,19080921,    0,    0
105113,19080922,   19,    0
105113,19080923,   21,    0
105113,19080924,   39,    0
105113,19080925,    7,    0
105113,19080926,   43,    0
105113,19080927,   14,    0
105113,19080928,   76,    0
105113,19080929,   20,    0
105113,19080930,   30,    0
105113,19081001,   46,    0
105113,19081002,   37,    0
105113,19081003,   71,    0
105113,19081004,   56,    0
105113,19081005,   67,    0
105113,19081006,   52,    0
105113,19081007,   75,    0
105113,19081008,   68,    0
105113,19081009,   61,    0
105113,19081010,   83,    0
105113,19081011,   51,    0
105113,19081012,   57,    0
105113,19081013,   18,    0
105113,19081014,   88,    0
105113,19081015,   81,    0
105113,19081016,   86,    0
105113,19081017,   79,    0
105113,19081018,   51,    0
105113,19081019,    0,    0
105113,19081020,    0,    0
105113,19081021,    0,    0
105113,19081022,    0,    0
105113,19081023,    0,    0
105113,19081024,    0,    0
105113,19081025,    0,    0
105113,19081026,    9,    0
105113,19081027,   63,    0
105113,19081028,   39,    0
105113,19081029,    0,    0
105113,19081030,    0,    0
105113,19081031,    5,    0
105113,19081101,    5,    0
105113,19081102,    0,    0
105113,19081103,    0,    0
105113,19081104,    0,    0
105113,19081105,    0,    0
105113,19081106,    0,    0
105113,19081107,    0,    0
105113,19081108,    0,    0
105113,19081109,    0,    0
105113,19081110,    0,    0
105113,19081111,    0,    0
105113,19081112,   50,    0
105113,19081113,   36,    0
105113,19081114,    3,    0
105113,19081115,    0,    0
105113,19081116,    0,    0
105113,19081117,   44,    0
105113,19081118,   16,    0
105113,19081119,   19,    0
105113,19081120,   27,    0
105113,19081121,    0,    0
105113,19081122,    0,    0
105113,19081123,    0,    0
105113,19081124,   60,    0
105113,19081125,   67,    0
105113,19081126,   48,    0
105113,19081127,   25,    0
105113,19081128,    0,    0
105113,19081129,    0,    0
105113,19081130,    0,    0
105113,19081201,    0,    0
105113,19081202,    0,    0
105113,19081203,    0,    0
105113,19081204,    0,    0
105113,19081205,    0,    0
105113,19081206,    0,    0
105113,19081207,    0,    0
105113,19081208,   50,    0
105113,19081209,   31,    0
105113,19081210,    0,    0
105113,19081211,    0,    0
105113,19081212,    0,    0
105113,19081213,    8,    0
105113,19081214,   11,    0
105113,19081215,    0,    0
105113,19081216,    0,    0
105113,19081217,    4,    0
105113,19081218,    0,    0
105113,19081219,    0,    0
105113,19081220,   16,    0
105113,19081221,    0,    0
105113,19081222,    0,    0
105113,19081223,    0,    0
105113,19081224,    0,    0
105113,19081225,    0,    0
105113,19081226,    0,    0
105113,19081227,    0,    0
105113,19081228,    0,    0
105113,19081229,   34,    0
105113,19081230,    0,    0
105113,19081231,   34,    0
105113,19090101,   17,    0
105113,19090102,   40,    0
105113,19090103,    0,    0
105113,19090104,    0,    0
105113,19090105,    0,    0
105113,19090106,    0,    0
105113,19090107,    0,    0
105113,19090108,    0,    0
105113,19090109,   66,    0
105113,19090110,   40,    0
105113,19090111,   25,    0
105113,19090112,    0,    0
105113,19090113,    0,    0
105113,19090114,    0,    0
105113,19090115,    5,    0
105113,19090116,   18,    0
105113,19090117,   69,    0
105113,19090118,   72,    0
105113,19090119,   37,    0
105113,19090120,    0,    0
105113,19090121,    0,    0
105113,19090122,    0,    0
105113,19090123,    0,    0
105113,19090124,   77,    0
105113,19090125,    0,    0
105113,19090126,   29,    0
105113,19090127,   38,    0
105113,19090128,   35,    0
105113,19090129,   40,    0
105113,19090130,   19,    0
105113,19090131,    0,    0
105113,19090201,    0,    0
105113,19090202,   55,    0
105113,19090203,    0,    0
105113,19090204,   12,    0
105113,19090205,   16,    0
105113,19090206,   85,    0
105113,19090207,   90,    0
105113,19090208,   72,    0
105113,19090209,    0,    0
105113,19090210,    0,    0
105113,19090211,    0,    0
105113,19090212,    0,    0
105113,19090213,    0,    0
105113,19090214,   77,    0
105113,19090215,    0,    0
105113,19090216,   33,    0
105113,19090217,   56,    0
105113,19090218,   85,    0
105113,19090219,   36,    0
105113,19090220,   73,    0
105113,19090221,   79,    0
105113,19090222,   94,    0
105113,19090223,   91,    0
105113,19090224,   31,    0
105113,19090225,   47,    0
105113,19090226,    0,    0
105113,19090227,   95,    0
105113,19090228,   87,    0
105113,19090301,   94,    0
105113,19090302,   70,    0
105113,19090303,   46,    0
105113,19090304,   44,    0
105113,19090305,   87,    0
105113,19090306,   52,    0
105113,19090307,   29,    0
105113,19090308,    0,    0
105113,19090309,   91,    0
105113,19090310,    0,    0
105113,19090311,    0,    0
105113,19090312,   21,    0
105113,19090313,   16,    0
105113,19090314,   48,    0
105113,19090315,   59,    0
105113,19090316,   43,    0
105113,19090317,   54,    0
105113,19090318,   50,    0
105113,19090319,   22,    0
105113,19090320,    0,    0
105113,19090321,   70,    0
105113,19090322,   53,    0
105113,19090323,   58,    0
105113,19090324,   27,    0
105113,19090325,    0,    0
105113,19090326,   10,    0
105113,19090327,   71,    0
105113,19090328,  101,    0
105113,19090329,   28,    0
105113,19090330,   14,    0
105113,19090331,   49,    0
105113,19090401,   30,    0
105113,19090402,   57,    0
105113,19090403,  120,    0
105113,19090404,  120,    0
105113,19090405,  111,    0
105113,19090406,  120,    0
105113,19090407,  118,    0
105113,19090408,  120,    0
105113,19090409,  123,    0
105113,19090410,  123,    0
105113,19090411,  117,    0
105113,19090412,   44,    0
105113,19090413,    0,    0
105113,19090414,  126,    0
105113,19090415,  127,    0
105113,19090416,   82,    0
105113,19090417,  109,    0
105113,19090418,   61,    0
105113,19090419,  115,    0
105113,19090420,   36,    0
105113,19090421,  131,    0
105113,19090422,  114,    0
105113,19090423,  125,    0
105113,19090424,  111,    0
105113,19090425,   24,    0
105113,19090426,    7,    0
105113,19090427,   39,    0
105113,19090428,   75,    0
105113,19090429,   86,    0
105113,19090430,   81,    0
105113,19090501,  116,    0
105113,19090502,   96,    0
105113,19090503,  138,    0
105113,19090504,  139,    0
105113,19090505,   79,    0
105113,19090506,   65,    0
105113,19090507,  131,    0
105113,19090508,   65,    0
105113,19090509,  115,    0
105113,19090510,   81,    0
105113,19090511,  109,    0
105113,19090512,  137,    0
105113,19090513,   57,    0
105113,19090514,  111,    0
105113,19090515,  139,    0
105113,19090516,   65,    0
105113,19090517,   36,    0
105113,19090518,  121,    0
105113,19090519,  142,    0
105113,19090520,  139,    0
105113,19090521,  130,    0
105113,19090522,  113,    0
105113,19090523,  117,    0
105113,19090524,  129,    0
105113,19090525,  107,    0
105113,19090526,  108,    0
105113,19090527,   52,    0
105113,19090528,   37,    0
105113,19090529,   96,    0
105113,19090530,  146,    0
105113,19090531,  147,    0
105113,19090601,  147,    0
105113,19090602,  115,    0
105113,19090603,   34,    0
105113,19090604,  117,    0
105113,19090605,   43,    0
105113,19090606,   87,    0
105113,19090607,   44,    0
105113,19090608,   97,    0
105113,19090609,   95,    0
105113,19090610,   58,    0
105113,19090611,   16,    0
105113,19090612,   24,    0
105113,19090613,   35,    0
105113,19090614,  131,    0
105113,19090615,  121,    0
105113,19090616,    0,    0
105113,19090617,   89,    0
105113,19090618,  118,    0
105113,19090619,  131,    0
105113,19090620,  134,    0
105113,19090621,  148,    0
105113,19090622,   39,    0
105113,19090623,  108,    0
105113,19090624,   34,    0
105113,19090625,   52,    0
105113,19090626,   65,    0
105113,19090627,  105,    0
105113,19090628,  107,    0
105113,19090629,    1,    0
105113,19090630,    0,    0
105113,19090701,  102,    0
105113,19090702,   83,    0
105113,19090703,   57,    0
105113,19090704,  127,    0
105113,19090705,  102,    0
105113,19090706,   43,    0
105113,19090707,   37,    0
105113,19090708,   22,    0
105113,19090709,    5,    0
105113,19090710,   50,    0
105113,19090711,    5,    0
105113,19090712,   68,    0
105113,19090713,   75,    0
105113,19090714,  112,    0
105113,19090715,   66,    0
105113,19090716,  101,    0
105113,19090717,    5,    0
105113,19090718,  146,    0
105113,19090719,  140,    0
105113,19090720,  138,    0
105113,19090721,  138,    0
105113,19090722,  145,    0
105113,19090723,  138,    0
105113,19090724,  123,    0
105113,19090725,  114,    0
105113,19090726,   84,    0
105113,19090727,  140,    0
105113,19090728,   46,    0
105113,19090729,  141,    0
105113,19090730,  142,    0
105113,19090731,  142,    0
105113,19090801,  143,    0
105113,19090802,   41,    0
105113,19090803,   54,    0
105113,19090804,  138,    0
105113,19090805,  110,    0
105113,19090806,   97,    0
105113,19090807,  111,    0
105113,19090808,  125,    0
105113,19090809,   65,    0
105113,19090810,   27,    0
105113,19090811,  124,    0
105113,19090812,  103,    0
105113,19090813,  125,    0
105113,19090814,  133,    0
105113,19090815,  134,    0
105113,19090816,  101,    0
105113,19090817,  100,    0
105113,19090818,    0,    0
105113,19090819,  133,    0
105113,19090820,  111,    0
105113,19090821,   87,    0
105113,19090822,   34,    0
105113,19090823,  112,    0
105113,19090824,  118,    0
105113,19090825,   69,    0
105113,19090826,    2,    0
105113,19090827,   83,    0
105113,19090828,  118,    0
105113,19090829,   77,    0
105113,19090830,   95,    0
105113,19090831,   96,    0
105113,19090901,   72,    0
105113,19090902,   68,    0
105113,19090903,   14,    0
105113,19090904,  110,    0
105113,19090905,   10,    0
105113,19090906,  122,    0
105113,19090907,   78,    0
105113,19090908,   60,    0
105113,19090909,   76,    0
105113,19090910,   36,    0
105113,19090911,   78,    0
105113,19090912,   97,    0
105113,19090913,   52,    0
105113,19090914,   30,    0
105113,19090915,   59,    0
105113,19090916,   88,    0
105113,19090917,   25,    0
105113,19090918,   13,    0
105113,19090919,   99,    0
105113,19090920,   88,    0
105113,19090921,   58,    0
105113,19090922,   38,    0
105113,19090923,    0,    0
105113,19090924,   40,    0
105113,19090925,   82,    0
105113,19090926,   82,    0
105113,19090927,   78,    0
105113,19090928,   72,    0
105113,19090929,   71,    0
105113,19090930,   69,    0
105113,19091001,   28,    0
105113,19091002,   24,    0
105113,19091003,   49,    0
105113,19091004,   46,    0
105113,19091005,   53,    0
105113,19091006,    0,    0
105113,19091007,   68,    0
105113,19091008,   18,    0
105113,19091009,   59,    0
105113,19091010,   88,    0
105113,19091011,   59,    0
105113,19091012,   29,    0
105113,19091013,   43,    0
105113,19091014,    0,    0
105113,19091015,   68,    0
105113,19091016,   63,    0
105113,19091017,   64,    0
105113,19091018,   49,    0
105113,19091019,   49,    0
105113,19091020,   46,    0
105113,19091021,   51,    0
105113,19091022,   39,    0
105113,19091023,   68,    0
105113,19091024,   69,    0
105113,19091025,   56,    0
105113,19091026,   43,    0
105113,19091027,    0,    0
105113,19091028,    0,    0
105113,19091029,    0,    0
105113,19091030,   12,    0
105113,19091031,   29,    0
105113,19091101,   49,    0
105113,19091102,    1,    0
105113,19091103,    0,    0
105113,19091104,    3,    0
105113,19091105,   62,    0
105113,19091106,   50,    0
105113,19091107,    0,    0
105113,19091108,    0,    0
105113,19091109,    0,    0
105113,19091110,   36,    0
105113,19091111,   46,    0
105113,19091112,    3,    0
105113,19091113,   85,    0
105113,19091114,   44,    0
105113,19091115,    0,    0
105113,19091116,   17,    0
105113,19091117,   63,    0
105113,19091118,    0,    0
105113,19091119,    0,    0
105113,19091120,    0,    0
105113,19091121,    7,    0
105113,19091122,   64,    0
105113,19091123,   56,    0
105113,19091124,    7,    0
105113,19091125,   37,    0
105113,19091126,    2,    0
105113,19091127,   70,    0
105113,19091128,   57,    0
105113,19091129,   59,    0
105113,19091130,    0,    0
105113,19091201,   37,    0
105113,19091202,    0,    0
105113,19091203,   38,    0
105113,19091204,   58,    0
105113,19091205,    9,    0
105113,19091206,   18,    0
105113,19091207,    3,    0
105113,19091208,    4,    0
105113,19091209,   33,    0
105113,19091210,   59,    0
105113,19091211,    0,    0
105113,19091212,    0,    0
105113,19091213,    0,    0
105113,19091214,    0,    0
