EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 100740 100744 119280 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100744,19240415,   56,    0
100744,19240416,   45,    0
100744,19240417,    3,    0
100744,19240418,   30,    0
100744,19240419,   33,    0
100744,19240420,   55,    0
100744,19240421,   66,    0
100744,19240422,   62,    0
100744,19240423,  115,    0
100744,19240424,  112,    0
100744,19240425,   72,    0
100744,19240426,  103,    0
100744,19240427,   73,    0
100744,19240428,  105,    0
100744,19240429,  108,    0
100744,19240430,  108,    0
100744,19240501,   80,    0
100744,19240502,   78,    0
100744,19240503,  125,    0
100744,19240504,  100,    0
100744,19240505,  102,    0
100744,19240506,   86,    0
100744,19240507,   87,    0
100744,19240508,   60,    0
100744,19240509,   40,    0
100744,19240510,   30,    0
100744,19240511,   50,    0
100744,19240512,   90,    0
100744,19240513,   80,    0
100744,19240514,  100,    0
100744,19240515,  130,    0
100744,19240516,  130,    0
100744,19240517,  120,    0
100744,19240518,  120,    0
100744,19240519,  130,    0
100744,19240520,  160,    0
100744,19240521,  150,    0
100744,19240522,  140,    0
100744,19240523,  150,    0
100744,19240524,  123,    0
100744,19240525,   88,    0
100744,19240526,   95,    0
100744,19240527,  116,    0
100744,19240528,  116,    0
100744,19240529,  130,    0
100744,19240530,  123,    0
100744,19240531,  130,    0
100744,19240601,  158,    0
100744,19240602,  140,    0
100744,19240603,   90,    0
100744,19240604,  110,    0
100744,19240605,  130,    0
100744,19240606,   95,    0
100744,19240607,  103,    0
100744,19240608,  143,    0
100744,19240609,  105,    0
100744,19240610,   88,    0
100744,19240611,  100,    0
100744,19240612,  100,    0
100744,19240613,  100,    0
100744,19240614,  108,    0
100744,19240615,  110,    0
100744,19240616,   90,    0
100744,19240617,  100,    0
100744,19240618,  130,    0
100744,19240619,  160,    0
100744,19240620,  145,    0
100744,19240621,  140,    0
100744,19240622,  118,    0
100744,19240623,  125,    0
100744,19240624,  140,    0
100744,19240625,  116,    0
100744,19240626,  133,    0
100744,19240627,  129,    0
100744,19240628,  158,    0
100744,19240629,  130,    0
100744,19240630,  154,    0
100744,19240701,  180,    0
100744,19240702,  165,    0
100744,19240703,  160,    0
100744,19240704,  166,    0
100744,19240705,  180,    0
100744,19240706,  156,    0
100744,19240707,  108,    0
100744,19240708,  100,    0
100744,19240709,  140,    0
100744,19240710,  118,    0
100744,19240711,  120,    0
100744,19240712,  136,    0
100744,19240713,  156,    0
100744,19240714,  185,    0
100744,19240715,  168,    0
100744,19240716,  168,    0
100744,19240717,  176,    0
100744,19240718,  156,    0
100744,19240719,  100,    0
100744,19240720,  106,    0
100744,19240721,  154,    0
100744,19240722,  135,    0
100744,19240723,  136,    0
100744,19240724,  126,    0
100744,19240725,  120,    0
100744,19240726,  128,    0
100744,19240727,  120,    0
100744,19240728,   80,    0
100744,19240729,  142,    0
100744,19240730,  120,    0
100744,19240731,  128,    0
100744,19240801,  110,    0
100744,19240802,  154,    0
100744,19240803,  132,    0
100744,19240804,  102,    0
100744,19240805,  142,    0
100744,19240806,  132,    0
100744,19240807,  146,    0
100744,19240808,  136,    0
100744,19240809,  120,    0
100744,19240810,  138,    0
100744,19240811,  108,    0
100744,19240812,  164,    0
100744,19240813,  130,    0
100744,19240814,  118,    0
100744,19240815,   90,    0
100744,19240816,   90,    0
100744,19240817,  124,    0
100744,19240818,  157,    0
100744,19240819,  108,    0
100744,19240820,  102,    0
100744,19240821,  106,    0
100744,19240822,   90,    0
100744,19240823,  106,    0
100744,19240824,  118,    0
100744,19240825,  103,    0
100744,19240826,   55,    0
100744,19240827,   90,    0
100744,19240828,   87,    0
100744,19240829,   70,    0
100744,19240830,  112,    0
100744,19240831,  130,    0
100744,19240901,  154,    0
100744,19240902,  112,    0
100744,19240903,   96,    0
100744,19240904,  102,    0
100744,19240905,  108,    0
100744,19240906,   78,    0
100744,19240907,  110,    0
100744,19240908,  146,    0
100744,19240909,  150,    0
100744,19240910,  140,    0
100744,19240911,  100,    0
100744,19240912,   50,    0
100744,19240913,   58,    0
100744,19240914,   82,    0
100744,19240915,  140,    0
100744,19240916,   88,    0
100744,19240917,   80,    0
100744,19240918,   90,    0
100744,19240919,  100,    0
100744,19240920,  110,    0
100744,19240921,  152,    0
100744,19240922,  155,    0
100744,19240923,  125,    0
100744,19240924,  108,    0
100744,19240925,   68,    0
100744,19240926,   60,    0
100744,19240927,   90,    0
100744,19240928,   92,    0
100744,19240929,   75,    0
100744,19240930,   53,    0
100744,19241001,   76,    0
100744,19241002,   70,    0
100744,19241003,   82,    0
100744,19241004,   86,    0
100744,19241005,   72,    0
100744,19241006,   55,    0
100744,19241007,   30,    0
100744,19241008,   60,    0
100744,19241009,   62,    0
100744,19241010,   40,    0
100744,19241011,   42,    0
100744,19241012,   72,    0
100744,19241013,   46,    0
100744,19241014,   48,    0
100744,19241015,   78,    0
100744,19241016,   63,    0
100744,19241017,   30,    0
100744,19241018,   24,    0
100744,19241019,   62,    0
100744,19241020,   18,    0
100744,19241021,   30,    0
100744,19241022,   70,    0
100744,19241023,   78,    0
100744,19241024,   80,    0
100744,19241025,   50,    0
100744,19241026,   48,    0
100744,19241027,   80,    0
100744,19241028,   88,    0
100744,19241029,   88,    0
100744,19241030,   88,    0
100744,19241031,  110,    0
100744,19241101,  120,    0
100744,19241102,  128,    0
100744,19241103,  116,    0
100744,19241104,  102,    0
100744,19241105,   92,    0
100744,19241106,   86,    0
100744,19241107,   75,    0
100744,19241108,   58,    0
100744,19241109,   46,    0
100744,19241110,   26,    0
100744,19241111,   17,    0
100744,19241112,   52,    0
100744,19241113,   52,    0
100744,19241114,   46,    0
100744,19241115,   32,    0
100744,19241116,   28,    0
100744,19241117,   -4,    0
100744,19241118,  -19,    0
100744,19241119,  -25,    0
100744,19241120,  -28,    0
100744,19241121,  -20,    0
100744,19241122,  -23,    0
100744,19241123,   -8,    0
100744,19241124,  -18,    0
100744,19241125,   16,    0
100744,19241126,   16,    0
100744,19241127,   12,    0
100744,19241128,   12,    0
100744,19241129,   30,    0
100744,19241130,   28,    0
100744,19241201,   40,    0
100744,19241202,   35,    0
100744,19241203,   12,    0
100744,19241204,   38,    0
100744,19241205,   23,    0
100744,19241206,   37,    0
100744,19241207,   10,    0
100744,19241208,    3,    0
100744,19241209,  -10,    0
100744,19241210,   10,    0
100744,19241211,    0,    0
100744,19241212,    0,    0
100744,19241213,  -29,    0
100744,19241214,  -46,    0
100744,19241215,  -20,    0
100744,19241216,  -10,    0
100744,19241217,  -26,    0
100744,19241218,  -40,    0
100744,19241219,  -18,    0
100744,19241220,  -15,    0
100744,19241221,  -30,    0
100744,19241222,  -35,    0
100744,19241223,  -30,    0
100744,19241224,  -43,    0
100744,19241225,  -43,    0
100744,19241226,  -34,    0
100744,19241227,  -34,    0
100744,19241228,   32,    0
100744,19241229,  -10,    0
100744,19241230,  -43,    0
100744,19241231,   28,    0
100744,19250101,    8,    0
100744,19250102,    8,    0
100744,19250103,   82,    0
100744,19250104,   58,    0
100744,19250105,   18,    0
100744,19250106,   -4,    0
100744,19250107,    0,    0
100744,19250108,  -22,    0
100744,19250109,  -38,    0
100744,19250110,   -8,    0
100744,19250111,  -18,    0
100744,19250112,  -40,    0
100744,19250113,  -30,    0
100744,19250114,  -36,    0
100744,19250115,  -40,    0
100744,19250116,  -27,    0
100744,19250117,   22,    0
100744,19250118,   23,    0
100744,19250119,   19,    0
100744,19250120,    8,    0
100744,19250121,  -20,    0
100744,19250122,  -36,    0
100744,19250123,  -38,    0
100744,19250124,  -12,    0
100744,19250125,    6,    0
100744,19250126,    4,    0
100744,19250127,    0,    0
100744,19250128,   18,    0
100744,19250129,  -18,    0
100744,19250130,   30,    0
100744,19250131,   14,    0
100744,19250201,   12,    0
100744,19250202,    0,    0
100744,19250203,  -24,    0
100744,19250204,  -33,    0
100744,19250205,  -20,    0
100744,19250206,  -35,    0
100744,19250207,    5,    0
100744,19250208,  -40,    0
100744,19250209,   10,    0
100744,19250210,    6,    0
100744,19250211,    5,    0
100744,19250212,   58,    0
100744,19250213,   20,    0
100744,19250214,    2,    0
100744,19250215,    0,    0
100744,19250216,    2,    0
100744,19250217,   22,    0
100744,19250218,   15,    0
100744,19250219,  -10,    0
100744,19250220,    4,    0
100744,19250221,  -10,    0
100744,19250222,    0,    0
100744,19250223,   -5,    0
100744,19250224,   20,    0
100744,19250225,   18,    0
100744,19250226,  -10,    0
100744,19250227,   53,    0
100744,19250228,   48,    0
100744,19250301,   18,    0
100744,19250302,   20,    0
100744,19250303,   42,    0
100744,19250304,   36,    0
100744,19250305,   23,    0
100744,19250306,  -15,    0
100744,19250307,    8,    0
100744,19250308,   20,    0
100744,19250309,    0,    0
100744,19250310,  -40,    0
100744,19250311,  -41,    0
100744,19250312,  -42,    0
100744,19250313,  -80,    0
100744,19250314,  -68,    0
100744,19250315,  -20,    0
100744,19250316,    0,    0
100744,19250317,  -20,    0
100744,19250318,    0,    0
100744,19250319,  -25,    0
100744,19250320,  -31,    0
100744,19250321,    0,    0
100744,19250322,    7,    0
100744,19250323,   10,    0
100744,19250324,   15,    0
100744,19250325,   10,    0
100744,19250326,   32,    0
100744,19250327,   30,    0
100744,19250328,   30,    0
100744,19250329,   32,    0
100744,19250330,  -15,    0
100744,19250331,   -5,    0
100744,19250401,   68,    0
100744,19250402,   28,    0
100744,19250403,   48,    0
100744,19250404,   48,    0
100744,19250405,   28,    0
100744,19250406,   34,    0
100744,19250407,   60,    0
100744,19250408,   58,    0
100744,19250409,   60,    0
100744,19250410,   80,    0
100744,19250411,   72,    0
100744,19250412,   40,    0
100744,19250413,   74,    0
100744,19250414,   68,    0
100744,19250415,   54,    0
100744,19250416,   68,    0
100744,19250417,   53,    0
100744,19250418,    0,    0
100744,19250419,   70,    0
100744,19250420,   98,    0
100744,19250421,   70,    0
100744,19250422,   80,    0
100744,19250423,   30,    0
100744,19250424,   58,    0
100744,19250425,   30,    0
100744,19250426,    5,    0
100744,19250427,   38,    0
100744,19250428,   20,    0
100744,19250429,   55,    0
100744,19250430,   50,    0
100744,19250501,   36,    0
100744,19250502,   30,    0
100744,19250503,   25,    0
100744,19250504,   40,    0
100744,19250505,   90,    0
100744,19250506,   80,    0
100744,19250507,   80,    0
100744,19250508,   75,    0
100744,19250509,   80,    0
100744,19250510,   80,    0
100744,19250511,   82,    0
100744,19250512,   93,    0
100744,19250513,  100,    0
100744,19250514,   88,    0
100744,19250515,  100,    0
100744,19250516,  110,    0
100744,19250517,  138,    0
100744,19250518,  118,    0
100744,19250519,  120,    0
100744,19250520,  142,    0
100744,19250521,  117,    0
100744,19250522,  130,    0
100744,19250523,  105,    0
100744,19250524,   78,    0
100744,19250525,   80,    0
100744,19250526,   98,    0
100744,19250527,   98,    0
100744,19250528,  134,    0
100744,19250529,   98,    0
100744,19250530,   82,    0
100744,19250531,  100,    0
100744,19250601,  120,    0
100744,19250602,  132,    0
100744,19250603,  132,    0
100744,19250604,  123,    0
100744,19250605,  128,    0
100744,19250606,  150,    0
100744,19250607,  165,    0
100744,19250608,  160,    0
100744,19250609,  148,    0
100744,19250610,  134,    0
100744,19250611,  160,    0
100744,19250612,  147,    0
100744,19250613,  160,    0
100744,19250614,  140,    0
100744,19250615,  128,    0
100744,19250616,  112,    0
100744,19250617,  149,    0
100744,19250618,  148,    0
100744,19250619,  114,    0
100744,19250620,  114,    0
100744,19250621,  104,    0
100744,19250622,  118,    0
100744,19250623,   86,    0
100744,19250624,  108,    0
100744,19250625,   88,    0
100744,19250626,  100,    0
100744,19250627,  104,    0
100744,19250628,  100,    0
100744,19250629,   88,    0
100744,19250630,   90,    0
100744,19250701,  100,    0
100744,19250702,  121,    0
100744,19250703,  140,    0
100744,19250704,  112,    0
100744,19250705,  140,    0
100744,19250706,  130,    0
100744,19250707,  150,    0
100744,19250708,  130,    0
100744,19250709,  122,    0
100744,19250710,  110,    0
100744,19250711,   92,    0
100744,19250712,  120,    0
100744,19250713,  140,    0
100744,19250714,  116,    0
100744,19250715,  110,    0
100744,19250716,   98,    0
100744,19250717,  137,    0
100744,19250718,  120,    0
100744,19250719,  150,    0
100744,19250720,  170,    0
100744,19250721,  156,    0
100744,19250722,  150,    0
100744,19250723,  146,    0
100744,19250724,  150,    0
100744,19250725,  138,    0
100744,19250726,  152,    0
100744,19250727,  152,    0
100744,19250728,  122,    0
100744,19250729,  124,    0
100744,19250730,  178,    0
100744,19250731,  170,    0
100744,19250801,  177,    0
100744,19250802,  120,    0
100744,19250803,   98,    0
100744,19250804,   89,    0
100744,19250805,  140,    0
100744,19250806,  148,    0
100744,19250807,  126,    0
100744,19250808,  133,    0
100744,19250809,  150,    0
100744,19250810,  173,    0
100744,19250811,  121,    0
100744,19250812,  114,    0
100744,19250813,  120,    0
100744,19250814,  112,    0
100744,19250815,  132,    0
100744,19250816,  141,    0
100744,19250817,  125,    0
100744,19250818,  128,    0
100744,19250819,  160,    0
100744,19250820,  144,    0
100744,19250821,  138,    0
100744,19250822,  144,    0
100744,19250823,  141,    0
100744,19250824,  133,    0
100744,19250825,  126,    0
100744,19250826,  110,    0
100744,19250827,   88,    0
100744,19250828,  112,    0
100744,19250829,  110,    0
100744,19250830,  113,    0
100744,19250831,  120,    0
100744,19250901,  104,    0
100744,19250902,  148,    0
100744,19250903,  114,    0
100744,19250904,  106,    0
100744,19250905,   89,    0
100744,19250906,   62,    0
100744,19250907,   80,    0
100744,19250908,   39,    0
100744,19250909,   60,    0
100744,19250910,  110,    0
100744,19250911,   68,    0
100744,19250912,   52,    0
100744,19250913,   66,    0
100744,19250914,   51,    0
100744,19250915,   54,    0
100744,19250916,   29,    0
100744,19250917,  107,    0
100744,19250918,  122,    0
100744,19250919,  120,    0
100744,19250920,  159,    0
100744,19250921,  140,    0
